      0.0000000000000000     -2.0000000000000000    -5    -5    -5     2     3     5
     -0.8660254037844393     -1.5000000000000000    -5    -5     1     4     5     7
      0.8660254037844393     -1.5000000000000000    -5     1    -5     5     6     8
     -1.7320508075688767     -1.0000000000000000    -5    -5     2    -5     7     9
      0.0000000000000000     -1.0000000000000000     1     2     3     7     8    10
      1.7320508075688767     -1.0000000000000000    -5     3    -5     8    -5    11
     -0.8660254037844393     -0.5000000000000000     2     4     5     9    10    12
      0.8660254037844393     -0.5000000000000000     3     5     6    10    11    13
     -1.7320508075688767      0.0000000000000000     4    -5     7    -5    12    14
      0.0000000000000000      0.0000000000000000     5     7     8    12    13    15
      1.7320508075688767      0.0000000000000000     6     8    -5    13    -5    16
     -0.8660254037844393      0.5000000000000000     7     9    10    14    15    17
      0.8660254037844393      0.5000000000000000     8    10    11    15    16    18
     -1.7320508075688767      1.0000000000000000     9    -5    12    -5    17    -5
      0.0000000000000000      1.0000000000000000    10    12    13    17    18    19
      1.7320508075688767      1.0000000000000000    11    13    -5    18    -5    -5
     -0.8660254037844393      1.5000000000000000    12    14    15    -5    19    -5
      0.8660254037844393      1.5000000000000000    13    15    16    19    -5    -5
      0.0000000000000000      2.0000000000000000    15    17    18    -5    -5    -5
